start_lat,start_long,end_lat,end_long,ride_count
40.70082,-73.98676,40.70089,-73.98678000000001,1577.0
40.70078,-73.98674,40.70082,-73.98676,1577.0
40.70106,-73.98678000000001,40.7011,-73.98678000000001,1577.0
40.70062,-73.98661,40.700720000000004,-73.9867,1577.0
40.7011,-73.98678000000001,40.70111,-73.98676999999999,1577.0
40.70111,-73.98676999999999,40.70154,-73.98674,1577.0
40.70089,-73.98678000000001,40.70106,-73.98678000000001,1577.0
40.700720000000004,-73.9867,40.70078,-73.98674,1577.0
40.68775,-73.96979,40.68951,-73.97013000000001,1578.0
40.76613,-73.99714,40.766220000000004,-73.99734000000001,1579.0
40.720690000000005,-73.99736999999999,40.719640000000005,-73.99803,1579.0
40.71962,-73.99804,40.7196,-73.99806,1579.0
40.7196,-73.99806,40.719570000000004,-73.9981,1579.0
40.719640000000005,-73.99803,40.71962,-73.99804,1579.0
40.76526,-73.99511,40.76613,-73.99714,1579.0
40.69409,-73.9833,40.69405,-73.98331,1580.0
40.69785,-73.97076,40.69788,-73.97076,1580.0
40.69469,-73.98326999999999,40.69409,-73.9833,1580.0
40.69389,-73.98331999999999,40.69365,-73.98323,1580.0
40.73554,-74.00171,40.73512,-74.0016,1580.0
40.69481,-73.98326999999999,40.69469,-73.98326999999999,1580.0
40.73575,-74.0018,40.73554,-74.00171,1580.0
40.69405,-73.98331,40.69389,-73.98331999999999,1580.0
40.73512,-74.0016,40.73447,-74.00140999999999,1580.0
40.69781,-73.97076,40.69785,-73.97076,1580.0
40.69792,-73.9735,40.69793,-73.9738,1581.0
40.68635,-73.9624,40.68489,-73.96211,1582.0
40.71418,-73.97661,40.71419,-73.97661,1584.0
40.71419,-73.97661,40.7142,-73.97661,1584.0
40.71445,-73.97672,40.71447,-73.97678,1584.0
40.71441,-73.97644,40.71457,-73.97636,1584.0
40.71441,-73.97659,40.71444,-73.9767,1584.0
40.71415,-73.97655999999999,40.71417,-73.9766,1584.0
40.7145,-73.97688000000001,40.714529999999996,-73.97698000000001,1584.0
40.71448,-73.97683,40.7145,-73.97688000000001,1584.0
40.71438,-73.97651,40.71458,-73.9764,1584.0
40.71417,-73.9766,40.71418,-73.97661,1584.0
40.71437,-73.97648000000001,40.71438,-73.97646,1584.0
40.71441,-73.97659,40.71441,-73.97658,1584.0
40.71438,-73.97651,40.71438,-73.9765,1584.0
40.714529999999996,-73.97698000000001,40.714690000000004,-73.97752,1584.0
40.71457,-73.97636,40.71458,-73.97636,1584.0
40.71444,-73.9767,40.71445,-73.97672,1584.0
40.7142,-73.97661,40.71438,-73.97651,1584.0
40.71471,-73.97755,40.714729999999996,-73.97757,1584.0
40.714729999999996,-73.97757,40.71475,-73.97758,1584.0
40.714690000000004,-73.97752,40.71471,-73.97755,1584.0
40.71475,-73.97758,40.71483,-73.97758,1584.0
40.71438,-73.97646,40.71441,-73.97644,1584.0
40.71458,-73.97636,40.71459,-73.97638,1584.0
40.71447,-73.97678,40.71448,-73.97681999999999,1584.0
40.71458,-73.9764,40.71459,-73.97638,1584.0
40.71437,-73.97648000000001,40.71438,-73.9765,1584.0
40.71448,-73.97683,40.71448,-73.97681999999999,1584.0
40.71438,-73.97651,40.71441,-73.97658,1584.0
40.689009999999996,-73.98616,40.68841,-73.98657,1588.0
40.71261,-73.96486999999999,40.71264,-73.96495999999999,1594.0
40.71245,-73.96444,40.712509999999995,-73.96462,1594.0
40.71264,-73.96495999999999,40.71269,-73.96516,1594.0
40.712579999999996,-73.96478,40.71261,-73.96486999999999,1594.0
40.71269,-73.96516,40.712759999999996,-73.96540999999999,1594.0
40.72463,-73.97426,40.72463,-73.97429,1594.0
40.712759999999996,-73.96540999999999,40.7128,-73.96558,1594.0
40.712509999999995,-73.96462,40.712579999999996,-73.96478,1594.0
40.72463,-73.97431999999999,40.72463,-73.97435,1594.0
40.72444,-73.97413,40.724470000000004,-73.97412,1594.0
40.72453,-73.97413,40.72456,-73.97414,1594.0
40.72463,-73.97429,40.72463,-73.97431999999999,1594.0
40.72456,-73.97414,40.724579999999996,-73.97416,1594.0
40.724579999999996,-73.97448,40.72456,-73.9745,1594.0
40.724579999999996,-73.97416,40.7246,-73.97419000000001,1594.0
40.7246,-73.97445,40.724579999999996,-73.97448,1594.0
40.7246,-73.97419000000001,40.72462,-73.97421999999999,1594.0
40.7245,-73.97412,40.72453,-73.97413,1594.0
40.72461,-73.97442,40.7246,-73.97445,1594.0
40.72462,-73.97439,40.72461,-73.97442,1594.0
40.7128,-73.96558,40.71287,-73.96576999999999,1594.0
40.72463,-73.97435,40.72462,-73.97439,1594.0
40.72441,-73.97415,40.72444,-73.97413,1594.0
40.724470000000004,-73.97412,40.7245,-73.97412,1594.0
40.72462,-73.97421999999999,40.72463,-73.97426,1594.0
40.735279999999996,-73.98782,40.734609999999996,-73.98623,1595.0
40.74762,-73.97672,40.748290000000004,-73.97833,1595.0
40.702420000000004,-73.98669,40.7031,-73.98665,1599.0
40.73004,-73.99939,40.73065,-73.99888,1599.0
40.7031,-73.98665,40.703759999999996,-73.9866,1599.0
40.70443,-73.98655,40.70446,-73.98749000000001,1599.0
40.703759999999996,-73.9866,40.70443,-73.98655,1599.0
40.70446,-73.98749000000001,40.703790000000005,-73.98755,1599.0
40.711659999999995,-73.99339,40.71167,-73.99334,1601.0
40.711690000000004,-73.9929,40.711690000000004,-73.99289,1601.0
40.711690000000004,-73.99289,40.7117,-73.99248,1601.0
40.711690000000004,-73.99291,40.711690000000004,-73.9929,1601.0
40.7117,-73.99248,40.711729999999996,-73.99231,1601.0
40.71168,-73.99311999999999,40.711690000000004,-73.99298,1601.0
40.71167,-73.99325,40.71168,-73.99311999999999,1601.0
40.71167,-73.99334,40.71167,-73.99325,1601.0
40.711690000000004,-73.99298,40.711690000000004,-73.99291,1601.0
40.744440000000004,-73.97301999999999,40.74516,-73.97475,1602.0
40.74388,-73.97166999999999,40.743959999999994,-73.97185,1602.0
40.74386,-73.97151,40.74386,-73.97153,1602.0
40.74386,-73.97153,40.74385,-73.9716,1602.0
40.743959999999994,-73.97185,40.74408,-73.97213,1602.0
40.74516,-73.97475,40.74543,-73.97539,1602.0
40.74385,-73.9716,40.74386,-73.97163,1602.0
40.74386,-73.97163,40.74388,-73.97166999999999,1602.0
40.74408,-73.97213,40.744440000000004,-73.97301999999999,1602.0
40.74651,-74.00137,40.747690000000006,-74.00417,1605.0
40.745290000000004,-73.99849,40.74651,-74.00137,1605.0
40.725229999999996,-74.00339,40.72648,-74.00239,1607.0
40.689029999999995,-73.96005,40.68949,-73.96014,1634.0
40.711690000000004,-73.96494,40.71245,-73.96444,1634.0
40.726409999999994,-74.00569,40.72658,-74.00746,1639.0
40.726240000000004,-74.00373,40.726409999999994,-74.00569,1639.0
40.71479,-73.97753,40.71476,-73.97749,1644.0
40.71483,-73.97758,40.71479,-73.97753,1644.0
40.71476,-73.97749,40.71475,-73.97745,1644.0
40.71475,-73.97745,40.714729999999996,-73.9774,1644.0
40.714729999999996,-73.9774,40.71457,-73.97685,1644.0
40.7352,-73.99174000000001,40.7359,-73.99123,1646.0
40.71552,-73.98978000000001,40.71667,-73.98916,1657.0
40.69607,-73.98321999999999,40.69753,-73.98312,1660.0
40.75363,-73.96943,40.75287,-73.96765,1661.0
40.75287,-73.96765,40.75268,-73.96719,1661.0
40.72355,-74.00789,40.7236,-74.00795,1663.0
40.723490000000005,-74.00779,40.72355,-74.00789,1663.0
40.72345,-74.00765,40.723490000000005,-74.00779,1663.0
40.76025,-73.96963000000001,40.75963,-73.97009,1666.0
40.73575,-74.0018,40.7358,-74.00156,1669.0
40.7358,-74.00156,40.73592,-74.00074000000001,1669.0
40.7117,-73.9663,40.711690000000004,-73.96631,1670.0
40.71161,-73.96634,40.71156,-73.96637,1670.0
40.71165,-73.96633,40.71161,-73.96634,1670.0
40.711690000000004,-73.96631,40.71168,-73.96631,1670.0
40.71176,-73.96628,40.71175,-73.96628,1670.0
40.71167,-73.96632,40.71165,-73.96633,1670.0
40.71175,-73.96628,40.7117,-73.9663,1670.0
40.71205,-73.96614,40.71201,-73.96616,1670.0
40.71168,-73.96631,40.71167,-73.96632,1670.0
40.71188,-73.96621999999999,40.71182,-73.96625,1670.0
40.71192,-73.9662,40.71188,-73.96621999999999,1670.0
40.711929999999995,-73.9662,40.71192,-73.9662,1670.0
40.71197,-73.96618000000001,40.711929999999995,-73.9662,1670.0
40.71069,-73.96675,40.71062,-73.96678,1670.0
40.71201,-73.96616,40.71197,-73.96618000000001,1670.0
40.71138,-73.96646,40.71069,-73.96675,1670.0
40.71182,-73.96625,40.71177,-73.96627,1670.0
40.71177,-73.96627,40.71176,-73.96628,1670.0
40.71156,-73.96637,40.71138,-73.96646,1670.0
40.69401,-73.96109,40.69388,-73.96222,1675.0
40.71952,-73.99126,40.71979,-73.99213,1677.0
40.718759999999996,-73.97466999999999,40.71877,-73.97474,1677.0
40.71928,-73.99048,40.71952,-73.99126,1677.0
40.697829999999996,-73.96973,40.69784,-73.96988,1689.0
40.726240000000004,-74.00373,40.72695,-74.00349,1692.0
40.74727,-73.97782,40.746990000000004,-73.97718,1695.0
40.747679999999995,-73.97879,40.74727,-73.97782,1695.0
40.72282,-73.99316999999999,40.72278,-73.99305,1707.0
40.70963,-74.00484,40.71043,-74.00562,1712.0
40.71387,-73.95982,40.7145,-73.96129,1712.0
40.71983,-73.99526999999999,40.72015,-73.99604000000001,1712.0
40.68246,-73.95872,40.68267,-73.95875,1714.0
40.68302,-73.95886,40.68375,-73.95899,1714.0
40.68267,-73.95875,40.68302,-73.95886,1714.0
40.681740000000005,-73.95858,40.68246,-73.95872,1714.0
40.68795,-73.99149,40.68738,-73.99005,1715.0
40.75873,-73.99538000000001,40.758959999999995,-73.99596,1719.0
40.75841,-73.99455,40.75845,-73.99466,1719.0
40.758379999999995,-73.99436999999999,40.75841,-73.99455,1719.0
40.75785,-73.99309000000001,40.7579,-73.99315,1719.0
40.758340000000004,-73.9942,40.75835,-73.99422,1719.0
40.757940000000005,-73.99322,40.758340000000004,-73.9942,1719.0
40.75835,-73.99422,40.758379999999995,-73.99436999999999,1719.0
40.75792,-73.99318000000001,40.757940000000005,-73.99322,1719.0
40.7579,-73.99315,40.75792,-73.99318000000001,1719.0
40.7586,-73.99504,40.75873,-73.99538000000001,1719.0
40.75845,-73.99466,40.7586,-73.99504,1719.0
40.70358,-74.01274000000001,40.70357,-74.0116,1720.0
40.703590000000005,-74.01441,40.70358,-74.01312,1720.0
40.70358,-74.01312,40.70358,-74.01274000000001,1720.0
40.68553,-73.95655,40.6848,-73.9564,1724.0
40.76048,-73.98376,40.7608,-73.98451999999999,1733.0
40.690329999999996,-73.98964000000001,40.69063,-73.98945,1735.0
40.690909999999995,-73.98926,40.69099,-73.98921999999999,1735.0
40.69084,-73.98931,40.690909999999995,-73.98926,1735.0
40.69063,-73.98945,40.69084,-73.98931,1735.0
40.71707,-73.99861,40.71711,-73.99871999999999,1736.0
40.71714,-73.99878000000001,40.71717,-73.99883,1736.0
40.71711,-73.99871999999999,40.71714,-73.99878000000001,1736.0
40.71727,-73.99899,40.71752,-73.99934,1736.0
40.717209999999994,-73.9989,40.71727,-73.99899,1736.0
40.71717,-73.99883,40.717209999999994,-73.9989,1736.0
40.72974,-73.99076,40.729859999999995,-73.9907,1739.0
40.72994,-73.99067,40.73055,-73.99049000000001,1739.0
40.729859999999995,-73.9907,40.72994,-73.99067,1739.0
40.68946,-73.95706,40.689209999999996,-73.95727,1739.0
40.711659999999995,-73.98676,40.71285,-73.98693,1744.0
40.710440000000006,-73.98661,40.71097,-73.98668,1744.0
40.71097,-73.98668,40.711490000000005,-73.98675,1744.0
40.697559999999996,-73.99346,40.69789,-73.9946,1744.0
40.711490000000005,-73.98675,40.711659999999995,-73.98676,1744.0
40.71676,-73.9634,40.71715,-73.9641,1750.0
40.71715,-73.9641,40.71733,-73.9644,1750.0
40.71733,-73.9644,40.7175,-73.9647,1750.0
40.69297,-73.98872,40.6932,-73.98871,1751.0
40.69255,-73.98884,40.69269,-73.98879000000001,1751.0
40.6921,-73.98893000000001,40.69222,-73.98891,1751.0
40.69283,-73.98874,40.69287,-73.98873,1751.0
40.69249,-73.98886,40.69255,-73.98884,1751.0
40.6924,-73.98891,40.69249,-73.98886,1751.0
40.69269,-73.98879000000001,40.69283,-73.98874,1751.0
40.69228,-73.98891,40.6924,-73.98891,1751.0
40.69287,-73.98873,40.69291,-73.98872,1751.0
40.69222,-73.98891,40.69228,-73.98891,1751.0
40.69291,-73.98872,40.69297,-73.98872,1751.0
40.6932,-73.98911,40.69321,-73.98899,1753.0
40.74576,-73.97233,40.74583,-73.9725,1755.0
40.74592,-73.97272,40.745940000000004,-73.97277,1755.0
40.74584,-73.97253,40.74592,-73.97272,1755.0
40.746320000000004,-73.97365,40.74667,-73.97448,1755.0
40.745940000000004,-73.97277,40.74622,-73.97341999999999,1755.0
40.74573,-73.97228,40.74576,-73.97233,1755.0
40.74566,-73.97211999999999,40.74573,-73.97225999999999,1755.0
40.74622,-73.97341999999999,40.746320000000004,-73.97365,1755.0
40.74583,-73.9725,40.74584,-73.97253,1755.0
40.74573,-73.97225999999999,40.74573,-73.97228,1755.0
40.69263,-73.95900999999999,40.69277,-73.95767,1764.0
40.72087,-73.98221,40.71969,-73.98283,1766.0
40.693059999999996,-73.99072,40.693000000000005,-73.98987,1769.0
40.6936,-73.99274,40.693059999999996,-73.99072,1769.0
40.711729999999996,-73.99231,40.71242,-73.99240999999999,1770.0
40.69412,-73.99462,40.6936,-73.99274,1772.0
40.70067,-73.98773,40.70066,-73.98739,1774.0
40.70066,-73.98739,40.70065,-73.98722,1774.0
40.70065,-73.98722,40.70065,-73.98716999999999,1774.0
40.680640000000004,-73.95336999999999,40.6814,-73.95352,1776.0
40.70458,-74.01013,40.70453,-74.01007,1777.0
40.70467,-74.00989,40.70476,-74.00972,1777.0
40.70475,-74.01034,40.70458,-74.01013,1777.0
40.70453,-74.01007,40.70467,-74.00989,1777.0
40.736129999999996,-73.98986,40.73599,-73.98951,1780.0
40.73632,-73.99031,40.736129999999996,-73.98986,1780.0
40.73653,-73.99079,40.73632,-73.99031,1780.0
40.70114,-73.99305,40.70147,-73.9929,1785.0
40.70155,-73.99212,40.70152,-73.99195999999999,1785.0
40.70154,-73.99240999999999,40.70154,-73.99233000000001,1785.0
40.70154,-73.99233000000001,40.70155,-73.99226999999999,1785.0
40.7015,-73.99271,40.70153,-73.99252,1785.0
40.70155,-73.99226999999999,40.70155,-73.99212,1785.0
40.70153,-73.99252,40.70154,-73.99240999999999,1785.0
40.70147,-73.9929,40.7015,-73.99271,1785.0
40.71419,-74.0063,40.71363,-74.00673,1790.0
40.75543,-73.96207,40.75606,-73.9616,1793.0
40.75738,-73.96668000000001,40.75639,-73.96433,1793.0
40.75639,-73.96433,40.75543,-73.96207,1793.0
40.73985,-73.99502,40.738659999999996,-73.9922,1796.0
40.69458,-73.99061,40.695029999999996,-73.99076,1803.0
40.73938,-74.00809,40.739290000000004,-74.0081,1803.0
40.695029999999996,-73.99076,40.69593,-73.991,1803.0
40.69593,-73.991,40.69618,-73.99108000000001,1803.0
40.69383,-73.99038,40.69408,-73.99046,1803.0
40.69379,-73.99037,40.69383,-73.99038,1803.0
40.69376,-73.99037,40.69379,-73.99037,1803.0
40.69408,-73.99046,40.69458,-73.99061,1803.0
40.69373,-73.99038,40.69376,-73.99037,1803.0
40.68029,-73.95598000000001,40.68031,-73.95609,1814.0
40.68031,-73.95609,40.6808,-73.9584,1814.0
40.71087,-73.99211,40.71086,-73.99224,1817.0
40.7111,-73.99219000000001,40.71087,-73.99211,1817.0
40.711729999999996,-73.99231,40.71139,-73.99226,1817.0
40.71139,-73.99226,40.7111,-73.99219000000001,1817.0
40.69327,-73.96884,40.69577,-73.96935,1823.0
40.75008,-74.00624,40.74954,-74.00662,1825.0
40.70978,-73.99188000000001,40.70977,-73.99194,1834.0
40.70963,-73.99306999999999,40.7095,-73.99401,1834.0
40.7095,-73.99401,40.70987,-73.99406,1834.0
40.70987,-73.99406,40.709959999999995,-73.99406,1834.0
40.709759999999996,-73.99213,40.70963,-73.99306999999999,1834.0
40.70977,-73.99201,40.709759999999996,-73.99213,1834.0
40.70977,-73.99195,40.70977,-73.99201,1834.0
40.70977,-73.99194,40.70977,-73.99195,1834.0
40.7098,-73.99175,40.70978,-73.99188000000001,1834.0
40.709959999999995,-73.99406,40.71004,-73.99407,1834.0
40.71004,-73.99407,40.71011,-73.99406,1834.0
40.71727,-73.96285,40.71676,-73.9634,1839.0
40.71996,-73.97878,40.72011,-73.97928,1842.0
40.72011,-73.97928,40.720240000000004,-73.97971,1842.0
40.71995,-73.97873,40.71996,-73.97878,1842.0
40.75656,-73.99793000000001,40.75692,-73.99879,1846.0
40.75692,-73.99879,40.75701,-73.99901,1846.0
40.75705,-73.99911,40.75711,-73.99925999999999,1846.0
40.75701,-73.99901,40.75705,-73.99911,1846.0
40.75711,-73.99925999999999,40.75725,-73.99956,1846.0
40.75725,-73.99956,40.75768,-74.00059,1846.0
40.68809,-73.96682,40.68663,-73.96654000000001,1849.0
40.76078,-74.00236,40.76063,-74.00245,1852.0
40.71502,-73.9766,40.71495,-73.97664,1855.0
40.714859999999994,-73.97669,40.71485,-73.97669,1855.0
40.715270000000004,-73.97646999999999,40.71502,-73.9766,1855.0
40.714940000000006,-73.97664,40.7149,-73.97666,1855.0
40.71485,-73.97669,40.71457,-73.97685,1855.0
40.71495,-73.97664,40.714940000000006,-73.97664,1855.0
40.7149,-73.97666,40.714859999999994,-73.97669,1855.0
40.71463,-73.99021,40.7147,-73.99018000000001,1859.0
40.7147,-73.99018000000001,40.71552,-73.98978000000001,1859.0
40.71436,-73.99024,40.71447,-73.99024,1859.0
40.71049,-73.96548,40.71054,-73.96598,1859.0
40.71058,-73.9664,40.71062,-73.96678,1859.0
40.71456,-73.99023000000001,40.7146,-73.99022,1859.0
40.71322,-73.96712,40.7133,-73.96741,1859.0
40.71447,-73.99024,40.71456,-73.99023000000001,1859.0
40.7146,-73.99022,40.71463,-73.99021,1859.0
40.71054,-73.96598,40.71058,-73.9664,1859.0
40.76078,-74.00236,40.76081,-74.00254,1870.0
40.68333,-73.95611,40.6826,-73.95596,1873.0
40.69608,-73.96941,40.69777,-73.96974,1873.0
40.696,-73.96939,40.69608,-73.96941,1873.0
40.69597,-73.96939,40.696,-73.96939,1873.0
40.69594,-73.96938,40.69597,-73.96939,1873.0
40.6826,-73.95596,40.68187,-73.95579000000001,1873.0
40.6848,-73.9564,40.68407,-73.95626,1873.0
40.69577,-73.96935,40.69587,-73.96937,1873.0
40.69592,-73.96938,40.69594,-73.96938,1873.0
40.695879999999995,-73.96937,40.69592,-73.96938,1873.0
40.69587,-73.96937,40.695879999999995,-73.96937,1873.0
40.68407,-73.95626,40.68333,-73.95611,1873.0
40.699659999999994,-73.99569,40.69979,-73.99563,1879.0
40.69979,-73.99563,40.7003,-73.9954,1879.0
40.76778,-73.99325999999999,40.76805,-73.99306,1879.0
40.76805,-73.99306,40.7684,-73.99282,1879.0
40.7433,-73.98402,40.74264,-73.98246,1883.0
40.72554,-74.00458,40.7249,-74.00468000000001,1888.0
40.687709999999996,-73.98705,40.68714,-73.98742,1894.0
40.68778,-73.987,40.687709999999996,-73.98705,1894.0
40.69835,-73.98306,40.69834,-73.98299,1895.0
40.69834,-73.98295,40.69823,-73.98054,1895.0
40.69834,-73.98299,40.69834,-73.98295,1895.0
40.681470000000004,-73.95572,40.681129999999996,-73.95566,1896.0
40.693090000000005,-73.98522,40.693709999999996,-73.9852,1896.0
40.68187,-73.95579000000001,40.681470000000004,-73.95572,1896.0
40.71752,-73.99934,40.71799,-73.99999,1898.0
40.68712,-73.98943,40.68649,-73.98786,1901.0
40.68734,-73.98996,40.68724,-73.98973000000001,1901.0
40.740159999999996,-73.98427,40.73949,-73.98265,1901.0
40.68738,-73.99005,40.68734,-73.98996,1901.0
40.68724,-73.98973000000001,40.68712,-73.98943,1901.0
40.68371,-73.96799,40.6842,-73.96806,1904.0
40.71307,-73.96406,40.712559999999996,-73.96266999999999,1906.0
40.730990000000006,-74.00464000000001,40.73153,-74.00497,1907.0
40.73044,-74.00433000000001,40.730709999999995,-74.00448,1907.0
40.72985,-74.00399999999999,40.73044,-74.00433000000001,1907.0
40.73153,-74.00497,40.73182,-74.00514,1907.0
40.730709999999995,-74.00448,40.730990000000006,-74.00464000000001,1907.0
40.712559999999996,-73.96266999999999,40.71252,-73.96255,1907.0
40.71889,-73.99925999999999,40.71917,-73.99987,1908.0
40.68675,-73.96554,40.68687,-73.96446999999999,1909.0
40.70653,-74.00435999999999,40.7064,-74.00458,1910.0
40.70691,-74.00378,40.70653,-74.00435999999999,1910.0
40.748490000000004,-74.00764000000001,40.7487,-74.00769,1912.0
40.74925,-74.00794,40.74926,-74.00795,1912.0
40.74926,-74.00795,40.74969,-74.00819,1912.0
40.74912,-74.00788,40.74925,-74.00794,1912.0
40.7487,-74.00769,40.74878,-74.00771999999999,1912.0
40.74878,-74.00771999999999,40.74886,-74.00775,1912.0
40.74969,-74.00819,40.750040000000006,-74.00828,1912.0
40.74886,-74.00775,40.74896,-74.00779,1912.0
40.74751,-74.00775,40.74779,-74.00769,1912.0
40.75091,-74.00816,40.75158,-74.00791,1912.0
40.74834,-74.00763,40.748490000000004,-74.00764000000001,1912.0
40.75028,-74.00833,40.75055,-74.00827,1912.0
40.74822,-74.00763,40.74834,-74.00763,1912.0
40.750040000000006,-74.00828,40.75028,-74.00833,1912.0
40.74896,-74.00779,40.74912,-74.00788,1912.0
40.74779,-74.00769,40.74822,-74.00763,1912.0
40.75055,-74.00827,40.75091,-74.00816,1912.0
40.72267,-73.99266999999999,40.72238,-73.99168,1927.0
40.72278,-73.99305,40.72267,-73.99266999999999,1927.0
40.72377,-74.0004,40.72497,-73.99938,1928.0
40.72253,-74.00144,40.72377,-74.0004,1928.0
40.68841,-73.98657,40.68778,-73.987,1931.0
40.72193,-74.0077,40.72195,-74.00787,1932.0
40.72197,-74.00792,40.72198,-74.00797,1932.0
40.72198,-74.00797,40.72198,-74.00802,1932.0
40.721990000000005,-74.00806999999999,40.721990000000005,-74.0081,1932.0
40.72198,-74.00802,40.721990000000005,-74.00806999999999,1932.0
40.721990000000005,-74.00816,40.72198,-74.00824,1932.0
40.72195,-74.00787,40.72197,-74.00792,1932.0
40.721990000000005,-74.0081,40.721990000000005,-74.00816,1932.0
40.69375,-73.99047,40.69421,-73.99218,1937.0
40.72064,-73.97822,40.72124,-73.97779,1942.0
40.73307,-73.97535,40.73296,-73.97544,1942.0
40.73876,-74.00649,40.73875,-74.00554,1946.0
40.75768,-74.00059,40.758309999999994,-74.00016,1952.0
40.74272,-73.98459,40.74338,-73.98616,1953.0
40.742670000000004,-73.98448,40.74272,-73.98459,1953.0
40.6908,-73.95636,40.690690000000004,-73.95727,1955.0
40.71395,-73.97995999999999,40.71423,-73.9809,1958.0
40.713809999999995,-73.97948000000001,40.71395,-73.97995999999999,1958.0
40.71415,-73.98144,40.71416,-73.98134,1968.0
40.76297,-73.98189,40.763329999999996,-73.98276,1971.0
40.69619,-73.99122,40.69502,-73.99087,1972.0
40.690690000000004,-73.95727,40.68946,-73.95706,1975.0
40.71365,-73.97924,40.71317,-73.97761,1978.0
40.71369,-73.97936,40.71365,-73.97924,1978.0
40.71374,-73.97951,40.71369,-73.97936,1978.0
40.68367,-73.96779000000001,40.68371,-73.96799,1981.0
40.683479999999996,-73.96689,40.68367,-73.96779000000001,1981.0
40.72445,-73.97281,40.72446,-73.9728,1986.0
40.72456,-73.9745,40.72483,-73.97516,1986.0
40.72417,-73.97306999999999,40.72417,-73.97306,1986.0
40.72413,-73.97346999999999,40.724309999999996,-73.97334000000001,1986.0
40.72415,-73.97296,40.72444,-73.97278,1986.0
40.72444,-73.97278,40.72445,-73.97279,1986.0
40.724140000000006,-73.97296999999999,40.72417,-73.97306,1986.0
40.724140000000006,-73.97296999999999,40.72415,-73.97296,1986.0
40.72413,-73.97346999999999,40.72441,-73.97415,1986.0
40.7243,-73.97338,40.72452,-73.97324,1986.0
40.72428,-73.97336999999999,40.7243,-73.97338,1986.0
40.724270000000004,-73.97332,40.72428,-73.97336999999999,1986.0
40.72426,-73.97329,40.724270000000004,-73.97332,1986.0
40.724309999999996,-73.97334000000001,40.724509999999995,-73.97321,1986.0
40.72452,-73.97324,40.72453,-73.97322,1986.0
40.72421,-73.97317,40.72426,-73.97329,1986.0
40.724509999999995,-73.97321,40.72453,-73.97321,1986.0
40.72421,-73.97296999999999,40.72422,-73.97295,1986.0
40.72417,-73.97306999999999,40.72421,-73.97317,1986.0
40.72422,-73.97295,40.72445,-73.97281,1986.0
40.72445,-73.97279,40.72446,-73.9728,1986.0
40.72421,-73.97299,40.72421,-73.97296999999999,1986.0
40.72421,-73.97299,40.72422,-73.97301999999999,1986.0
40.72453,-73.97322,40.72453,-73.97321,1986.0
40.69187,-74.00022,40.69194,-74.00045,1991.0
40.69175,-73.99986,40.69187,-74.00022,1991.0
40.69189,-74.00076999999999,40.69197,-74.00058,1991.0
40.69194,-74.00045,40.69197,-74.00058,1991.0
40.68663,-73.96654000000001,40.68675,-73.96554,1992.0
40.71865,-73.96347,40.7185,-73.96363000000001,1998.0
40.717859999999995,-73.96222,40.71865,-73.96347,1998.0
40.7185,-73.96363000000001,40.71844,-73.96369,1998.0
40.71844,-73.96369,40.71805,-73.9641,1998.0
40.68833,-73.96479000000001,40.6884,-73.96486,1999.0
40.6884,-73.96486,40.68846,-73.9649,1999.0
40.68846,-73.9649,40.68848,-73.96491,1999.0
40.721579999999996,-73.99548,40.72128,-73.99472,2006.0
40.70041,-73.99075,40.70048,-73.99076,2009.0
40.68629,-73.96949000000001,40.6864,-73.9685,2009.0
40.69982,-73.99098000000001,40.70019,-73.99081,2009.0
40.69701,-73.99132,40.69777,-73.99136,2009.0
40.700559999999996,-73.99078,40.70064,-73.99081,2009.0
40.69921,-73.99125,40.6995,-73.99113,2009.0
40.70048,-73.99076,40.700559999999996,-73.99078,2009.0
40.69976,-73.99101,40.69982,-73.99098000000001,2009.0
40.70019,-73.99081,40.70035,-73.99076,2009.0
40.69883,-73.99132,40.69892,-73.99131,2009.0
40.70035,-73.99076,40.70041,-73.99075,2009.0
40.69847,-73.99136,40.69883,-73.99132,2009.0
40.70064,-73.99081,40.70077,-73.99087,2009.0
40.69892,-73.99131,40.6991,-73.99127,2009.0
40.6995,-73.99113,40.69976,-73.99101,2009.0
40.69777,-73.99136,40.69826,-73.99136999999999,2009.0
40.69826,-73.99136999999999,40.69847,-73.99136,2009.0
40.6991,-73.99127,40.69921,-73.99125,2009.0
40.72285,-74.01048,40.72351,-74.01035999999999,2010.0
40.722190000000005,-74.01058,40.72285,-74.01048,2010.0
40.75963,-73.97009,40.75972,-73.97029,2014.0
40.68551,-73.97426999999999,40.68562,-73.9733,2015.0
40.731159999999996,-73.97383,40.73117,-73.97381999999999,2015.0
40.73126,-73.97386,40.73131,-73.97386,2015.0
40.6857,-73.97315,40.68571,-73.97312,2015.0
40.68571,-73.97312,40.68573,-73.97310999999999,2015.0
40.73118,-73.97383,40.73126,-73.97386,2015.0
40.73117,-73.97381999999999,40.73118,-73.97383,2015.0
40.685629999999996,-73.97326,40.6857,-73.97315,2015.0
40.731120000000004,-73.97395,40.73114,-73.97386999999999,2015.0
40.68562,-73.9733,40.685629999999996,-73.97326,2015.0
40.68573,-73.97310999999999,40.68578,-73.9731,2015.0
40.73115,-73.97384,40.73115,-73.97383,2015.0
40.73114,-73.97386999999999,40.73115,-73.97384,2015.0
40.73115,-73.97383,40.731159999999996,-73.97383,2015.0
